,movieId,title,genres,year
7996,92507,safehouse,Action|Crime|Mystery|Thriller,2012
8000,92665,"foragoodtime,call...",Comedy|Drama|Romance,2012
8001,92681,journey2:themysteriousisland,Action|Adventure|Comedy|Sci-Fi|IMAX,2012
8005,92938,ghostrider:spiritofvengeance,Action|Fantasy|Thriller,2012
8009,93061,octoberbaby,Drama,2011
8011,93265,courageous,Drama,2011
8012,93270,projectx,Comedy,2012
8017,93326,thismeanswar,Action|Comedy|Romance,2012
8018,93363,johncarter,Action|Adventure|Sci-Fi|IMAX,2012
8023,93510,21jumpstreet,Action|Comedy|Crime,2012
8024,93512,"jeff,wholivesathome",Comedy|Drama,2012
8025,93563,lockout,Action|Sci-Fi|Thriller,2012
8026,93693,casademipadre,Comedy,2012
8029,93766,wrathofthetitans,Action|Adventure|Fantasy|IMAX,2012
8038,94015,mirrormirror,Adventure|Comedy|Fantasy,2012
8039,94018,battleship,Action|Sci-Fi|Thriller|IMAX,2012
8043,94323,thinklikeaman,Comedy,2012
8046,94478,darkshadows,Comedy|Horror|IMAX,2012
8052,94780,snowwhiteandthehuntsman,Action|Adventure|Drama,2012
8053,94799,soundofmyvoice,Drama|Mystery|Sci-Fi,2011
8055,94864,prometheus,Action|Horror|Sci-Fi|IMAX,2012
8056,94896,bernie,Comedy|Crime|Drama,2011
8060,94953,wanderlust,Comedy,2012
8061,94959,moonrisekingdom,Comedy|Drama|Romance,2012
8064,95088,safetynotguaranteed,Comedy|Drama,2012
8065,95105,madagascar3:europe'smostwanted,Adventure|Animation|Children|Comedy|IMAX,2012
8068,95135,yoursister'ssister,Comedy|Drama,2011
8071,95167,brave,Action|Adventure|Animation|Children,2012
8073,95199,whattoexpectwhenyou'reexpecting,Comedy|Drama|Romance,2012
8074,95201,toromewithlove,Comedy,2012
8075,95207,abrahamlincoln:vampirehunter,Action|Fantasy|Horror|Thriller,2012
8076,95307,rockofages,Comedy|Drama|Musical|IMAX,2012
8077,95309,seekingafriendfortheendoftheworld,Comedy|Drama|Romance,2012
8082,95441,ted,Comedy|Fantasy,2012
8084,95449,magicmike,Drama|Romance,2012
8091,95558,beastsofthesouthernwild,Drama|Fantasy,2012
8093,95583,savages,Crime|Drama|Thriller,2012
8099,95761,killerjoe,Crime|Thriller,2011
8112,96079,skyfall,Action|Adventure|Thriller|IMAX,2012
8116,96281,paranorman,Adventure|Animation|Comedy,2012
8119,96417,premiumrush,Action|Thriller,2012
8127,96565,bachelorette,Comedy,2012
8128,96588,pitchperfect,Comedy|Musical,2012
8131,96610,looper,Action|Crime|Sci-Fi,2012
8132,96616,that'smyboy,Comedy,2012
8134,96655,robot&frank,Comedy|Drama|Sci-Fi,2012
8136,96691,residentevil:retribution,Action|Horror|Sci-Fi|IMAX,2012
8139,96737,dredd,Action|Sci-Fi,2012
8141,96811,endofwatch,Crime|Drama|Thriller,2012
8145,96832,holymotors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012
8146,96849,sparkle,Drama|Musical,2012
8147,96861,taken2,Action|Crime|Drama|Thriller,2012
8153,97188,sinister,Horror|Thriller,2012
8154,97225,hoteltransylvania,Animation|Children|Comedy,2012
8157,97304,argo,Drama|Thriller,2012
8158,97306,sevenpsychopaths,Comedy|Crime,2012
8166,97742,alexcross,Action|Crime|Mystery|Thriller,2012
8168,97752,cloudatlas,Drama|Sci-Fi|IMAX,2012
8172,97836,herecomestheboom,Action|Comedy,2012
8174,97860,killingthemsoftly,Crime|Drama|Thriller,2012
8178,97913,wreck-itralph,Animation|Comedy,2012
8179,97921,silverliningsplaybook,Comedy|Drama,2012
8180,97923,flight,Drama,2012
8181,97936,annakarenina,Drama,2012
8182,97938,lifeofpi,Adventure|Drama|IMAX,2012
8186,98056,amour,Drama|Romance,2012
8188,98122,indiegame:themovie,Documentary,2012
8191,98154,lincoln,Drama|War,2012
8193,98175,vamps,Comedy|Horror|Romance,2012
8195,98243,riseoftheguardians,Adventure|Animation|Children|Fantasy|IMAX,2012
8197,98296,deadfall,Crime|Drama|Thriller,2012
8217,98961,zerodarkthirty,Action|Drama|Thriller,2012
8220,99007,warmbodies,Comedy|Horror|Romance,2013
8225,99112,jackreacher,Action|Crime|Thriller,2012
8226,99114,djangounchained,Action|Drama|Western,2012
8227,99117,thisis40,Drama,2012
8230,99220,quartet,Comedy|Drama,2012
8236,99415,parentalguidance,Comedy,2012
8240,99574,promisedland,Drama,2012
8245,99728,gangstersquad,Action|Crime|Drama,2013
8250,99813,"batman:thedarkknightreturns,part2",Action|Animation,2013
8253,99912,mama,Horror,2013
8259,100083,movie43,Comedy,2013
8262,100163,hansel&gretel:witchhunters,Action|Fantasy|Horror|IMAX,2013
8269,100383,sideeffects,Crime|Drama|Mystery|Thriller,2013
8270,100390,identitythief,Comedy|Crime,2013
8272,100487,beautifulcreatures,Drama|Fantasy|Romance,2013
8275,100527,safehaven,Drama|Mystery|Romance,2013
8279,100714,beforemidnight,Drama|Romance,2013
8282,101025,jackthegiantslayer,Adventure|Fantasy|IMAX,2013
8284,101076,g.i.joe:retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,2013
8285,101088,stoker,Drama|Mystery|Thriller,2013
8290,101285,springbreakers,Comedy|Crime|Drama,2013
8292,101362,olympushasfallen,Action|Thriller,2013
8298,101612,admission,Comedy|Romance,2013
8299,101741,trance,Crime|Thriller,2013
8301,101864,oblivion,Action|Adventure|Sci-Fi|IMAX,2013
8303,101895,42,Drama,2013
8307,102033,pain&gain,Action|Comedy|Crime,2013
8308,102123,thisistheend,Action|Comedy,2013
8309,102125,ironman3,Action|Sci-Fi|Thriller|IMAX,2013
8311,102194,mud,Adventure|Crime|Drama,2012
8318,102445,startrekintodarkness,Action|Adventure|Sci-Fi|IMAX,2013
8323,102684,onlygodforgives,Drama|Thriller,2013
8326,102720,epic,Adventure|Animation|Fantasy,2013
8329,102800,francesha,Comedy|Drama,2012
8331,102880,afterearth,Action|Adventure|Sci-Fi|IMAX,2013
8332,102903,nowyouseeme,Crime|Mystery|Thriller,2013
8336,103042,manofsteel,Action|Adventure|Fantasy|Sci-Fi|IMAX,2013
8340,103141,monstersuniversity,Adventure|Animation|Comedy,2013
8343,103228,pacificrim,Action|Adventure|Sci-Fi|IMAX,2013
8345,103249,worldwarz,Action|Drama|Horror|IMAX,2013
8346,103253,elysium,Action|Drama|Sci-Fi|IMAX,2013
8349,103335,despicableme2,Animation|Children|Comedy|IMAX,2013
8350,103339,whitehousedown,Action|Drama|Thriller|IMAX,2013
8357,103539,thespectacularnow,Comedy|Drama|Romance,2013
8359,103596,sharknado,Sci-Fi,2013
8360,103624,fruitvalestation,Drama,2013
8361,103655,r.i.p.d.,Action|Comedy|Fantasy,2013
8366,103755,turbo,Adventure|Animation|Children|Comedy|Fantasy,2013
8368,103801,drinkingbuddies,Comedy|Drama|Romance,2013
8369,103810,red2,Action|Comedy|Crime|Thriller,2013
8371,103819,coffeetown,Comedy,2013
8373,103883,2guns,Action|Comedy|Crime,2013
8374,103980,bluejasmine,Drama,2013
8377,104074,percyjackson:seaofmonsters,Adventure|Children|Fantasy,2013
8382,104211,we'rethemillers,Comedy|Crime,2013
8383,104218,grownups2,Comedy,2013
8384,104241,kick-ass2,Action|Comedy|Crime,2013
8385,104243,riddick,Action|Sci-Fi|Thriller|IMAX,2013
8394,104374,abouttime,Drama|Fantasy|Romance,2013
8404,104760,getaway,Action|Crime,2013
8405,104841,gravity,Action|Sci-Fi|IMAX,2013
8407,104879,prisoners,Drama|Mystery|Thriller,2013
8414,105121,inescapable,Action|Drama|War,2012
8415,105197,nebraska,Adventure|Drama,2013
8416,105211,enoughsaid,Comedy|Drama|Romance,2013
8417,105213,donjon,Comedy|Drama|Romance,2013
8420,105351,runnerrunner,Crime|Drama|Thriller,2013
8423,105468,cloudywithachanceofmeatballs2,Animation|Children|Comedy|Fantasy,2013
8424,105504,captainphillips,Adventure|Drama|Thriller|IMAX,2013
8427,105715,justwright,Comedy|Romance,2010
8432,105844,12yearsaslave,Drama,2013
8433,105954,allislost,Action|Adventure|Drama,2013
8434,106002,ender'sgame,Action|Adventure|Sci-Fi|IMAX,2013
8438,106062,jackasspresents:badgrandpa,Comedy,2013
8439,106072,thor:thedarkworld,Action|Adventure|Fantasy|IMAX,2013
8440,106100,dallasbuyersclub,Drama,2013
8445,106330,lastvegas,Comedy|Drama|Romance,2013
8449,106438,philomena,Comedy|Drama,2013
8451,106452,ida,Drama,2013
8454,106487,thehungergames:catchingfire,Action|Adventure|Sci-Fi|IMAX,2013
8456,106491,47ronin,Action|Adventure|Fantasy,2013
8457,106540,deliveryman,Comedy,2013
8460,106696,frozen,Adventure|Animation|Comedy|Fantasy|Musical|Romance,2013
8462,106766,insidellewyndavis,Drama,2013
8464,106839,mandela:longwalktofreedom,Drama,2013
8467,106883,allisbright,Comedy|Drama,2013
8468,106916,americanhustle,Crime|Drama,2013
8470,106920,her,Drama|Romance|Sci-Fi,2013
8473,107069,lonesurvivor,Action|Drama|Thriller|War,2013
8476,107141,savingmr.banks,Comedy|Drama,2013
8478,107348,anchorman2:thelegendcontinues,Comedy,2013
8480,107406,snowpiercer,Action|Drama|Sci-Fi,2013
8488,107702,grudgematch,Comedy,2013
8489,107769,paranormalactivity:themarkedones,Horror|Thriller,2014
8498,108156,ridealong,Action|Comedy,2014
8499,108188,jackryan:shadowrecruit,Action|Drama|Thriller|IMAX,2014
8500,108190,divergent,Adventure|Romance|Sci-Fi|IMAX,2014
8504,108514,yehjawaanihaideewani,Comedy|Drama|Musical|Romance,2013
8509,108689,"i,frankenstein",Action|Fantasy|Sci-Fi|IMAX,2014
8517,108932,thelegomovie,Action|Adventure|Animation|Children|Comedy|Fantasy,2014
8527,109191,winter'stale,Drama|Fantasy|Mystery,2014
8533,109372,aboutlastnight,Comedy|Romance,2014
8535,109483,thatawkwardmoment,Comedy|Romance,2014
8536,109487,interstellar,Sci-Fi|IMAX,2014
8538,109578,non-stop,Action|Mystery|Thriller,2014
8539,109673,300:riseofanempire,Action|Drama|War|IMAX,2014
8541,109740,obviouschild,Comedy|Romance,2014
8542,109742,cheapthrills,Comedy|Thriller,2013
8543,109846,mr.peabody&sherman,Adventure|Animation|Comedy,2014
8544,109848,undertheskin,Horror|Sci-Fi|Thriller,2013
8545,109850,needforspeed,Action|Crime|Drama|IMAX,2014
8548,109895,badwords,Comedy,2013
8550,110102,captainamerica:thewintersoldier,Action|Adventure|Sci-Fi|IMAX,2014
8552,110127,noah,Adventure|Drama|IMAX,2014
8554,110297,muppetsmostwanted,Adventure|Comedy|Crime,2014
8557,110453,draftday,Drama,2014
8560,110553,theamazingspider-man2,Action|Sci-Fi|IMAX,2014
8562,110591,oculus,Horror,2013
8565,110655,rio2,Adventure|Animation|Children|Comedy,2014
8566,110730,transcendence,Drama|Sci-Fi|IMAX,2014
8571,110826,brickmansions,Action|Crime|Drama,2014
8581,111360,lucy,Action|Sci-Fi,2014
8582,111362,x-men:daysoffuturepast,Action|Adventure|Sci-Fi,2014
8584,111384,blueruin,Thriller,2013
8589,111617,blended,Comedy,2014
8590,111622,beginagain,Comedy|Romance,2013
8592,111659,maleficent,Action|Adventure|Children|IMAX,2014
8595,111743,amillionwaystodieinthewest,Comedy|Western,2014
8596,111759,edgeoftomorrow,Action|Sci-Fi|IMAX,2014
8597,111781,mission:impossible-roguenation,Action|Adventure|Thriller,2015
8598,111795,milliondollararm,Comedy|Drama,2014
8600,111921,thefaultinourstars,Drama|Romance,2014
8606,112138,22jumpstreet,Action|Comedy|Crime,2014
8608,112175,howtotrainyourdragon2,Action|Adventure|Animation,2014
8611,112290,boyhood,Drama,2014
8612,112303,thinklikeamantoo,Comedy|Romance,2014
8614,112370,transformers:ageofextinction,Action|Adventure|Sci-Fi,2014
8617,112450,theycametogether,Comedy|Romance,2014
8619,112497,tammy,Comedy,2014
8622,112552,whiplash,Drama,2014
8623,112556,gonegirl,Drama|Thriller,2014
8626,112623,dawnoftheplanetoftheapes,Sci-Fi,2014
8631,112749,andsoitgoes,Comedy|Drama|Romance,2014
8633,112788,sextape,Comedy,2014
8634,112804,iorigins,Drama|Sci-Fi,2014
8637,112852,guardiansofthegalaxy,Action|Adventure|Sci-Fi,2014
8638,112897,theexpendables3,Action|Adventure,2014
8641,112940,amostwantedman,Thriller,2014
8644,113207,getonup,Drama|Musical,2014
8647,113252,housebound,Comedy|Horror|Thriller,2014
8648,113275,thehundred-footjourney,Comedy|Drama,2014
8649,113345,jupiterascending,Action|Adventure|Sci-Fi,2015
8653,113453,let'sbecops,Comedy|Crime,2014
8656,113573,sincity:adametokillfor,Action|Crime|Thriller,2014
8660,113780,"asabove,sobelow",Horror|Thriller,2014
8667,114074,theskeletontwins,Drama,2014
8677,114601,thisiswhereileaveyou,Comedy|Drama,2014
8679,114662,americansniper,Action|War,2014
8680,114670,tusk,Comedy|Drama|Horror,2014
8684,114795,draculauntold,Action|Drama|Fantasy,2014
8690,115147,thebestofme,Drama|Romance,2014
8692,115151,plastic,Action|Crime,2014
8697,115231,st.vincent,Comedy,2014
8699,115534,ouija,Horror,2014
8700,115569,nightcrawler,Crime|Drama|Thriller,2014
8701,115617,bighero6,Action|Animation|Comedy,2014
8703,115664,thebookoflife,Adventure|Animation|Romance,2014
8705,115713,exmachina,Drama|Sci-Fi|Thriller,2015
8715,116419,drivehard,Action|Comedy|Crime,2014
8718,116797,theimitationgame,Drama|Thriller|War,2014
8719,116799,inherentvice,Comedy|Crime|Drama|Mystery|Romance,2014
8720,116823,thehungergames:mockingjay-part1,Adventure|Sci-Fi|Thriller,2014
8723,116887,exodus:godsandkings,Action|Adventure|Drama,2014
8726,116977,dumbanddumberto,Comedy,2014
8731,117176,thetheoryofeverything,Drama|Romance,2014
8735,117456,beyondthelights,Drama,2014
8737,117529,jurassicworld,Action|Adventure|Drama|Sci-Fi|Thriller,2015
8739,117590,horriblebosses2,Comedy|Crime,2014
8740,117851,penguinsofmadagascar,Adventure|Animation|Children|Comedy,2014
8745,118248,dyingofthelight,Drama|Thriller,2014
8749,118354,killthemessenger,Crime|Drama|Mystery|Thriller,2014
8751,118696,thehobbit:thebattleofthefivearmies,Adventure|Fantasy,2014
8752,118700,selma,Drama,2014
8753,118702,unbroken,Drama|War,2014
8757,118898,amostviolentyear,Action|Crime|Drama|Thriller,2014
8758,118900,wild,Drama,2014
8759,118924,topfive,Comedy,2014
8760,118985,bigeyes,Drama,2014
8763,119141,theinterview,Action|Comedy,2014
8765,119155,nightatthemuseum:secretofthetomb,Adventure|Children|Comedy|Fantasy,2014
8766,119655,seventhson,Adventure|Children|Fantasy,2014
8768,120466,chappie,Action|Thriller,2015
8769,120635,taken3,Action|Crime|Thriller,2015
8770,120637,blackhat,Action|Crime|Drama|Mystery|Thriller,2015
8772,120799,terminatorgenisys,Action|Adventure|Sci-Fi|Thriller,2015
8778,121231,itfollows,Horror,2014
8780,121618,thegreatgatsby,Drama,1926
8781,122490,wickedblood,Action|Drama|Thriller,2014
8782,122882,madmax:furyroad,Action|Adventure|Sci-Fi|Thriller,2015
8785,122890,warcraft,Action|Adventure|Fantasy,2016
8786,122892,avengers:ageofultron,Action|Adventure|Sci-Fi,2015
8787,122900,ant-man,Action|Adventure|Sci-Fi,2015
8789,122904,deadpool,Action|Adventure|Comedy|Sci-Fi,2016
8790,122920,captainamerica:civilwar,Action|Sci-Fi|Thriller,2016
8791,122924,x-men:apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016
8792,122932,elsa&fred,Children|Comedy|Romance,2014
8796,124859,thegambler,Crime|Drama|Thriller,2014
8797,125916,fiftyshadesofgrey,Drama|Romance,2015
8800,126420,americanheist,Action,2015
8802,126548,theduff,Comedy,2015
8804,127096,projectalmanac,Sci-Fi|Thriller,2015
8806,127108,brooklyn,Drama|Romance,2015
8816,127198,dope,Comedy|Drama,2015
8824,128360,thehatefuleight,Western,2015
8825,128512,papertowns,Drama|Mystery|Romance,2015
8827,128592,theboynextdoor,Mystery|Thriller,2015
8836,129354,focus,Comedy|Crime|Drama|Romance,2015
8838,129428,thesecondbestexoticmarigoldhotel,Comedy|Drama,2015
8842,129659,"mcfarland,usa",Drama,2015
8843,129737,unfinishedbusiness,Comedy,2015
8844,129937,runallnight,Action|Crime|Drama|Thriller,2015
8850,130450,pan,Adventure|Children|Fantasy,2015
8851,130452,whilewe'reyoung,Comedy|Drama,2014
8852,130490,insurgent,Action|Sci-Fi|Thriller,2015
8855,130576,midnightspecial,Drama|Sci-Fi,2015
8858,130634,furious7,Action|Crime|Thriller,2015
8864,131013,gethard,Comedy|Crime,2015
8869,131796,womaningold,Drama,2015
8871,132046,tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,2015
8874,132157,paulblart:mallcop2,Action|Comedy|Crime,2015
8878,132480,theageofadaline,Drama|Fantasy|Romance,2015
8880,132496,dannycollins,Comedy|Drama,2015
8884,132796,sanandreas,Action|Drama|Thriller,2015
8894,133419,pitchperfect2,Comedy,2015
8898,133782,maggie,Drama|Horror|Thriller,2015
8899,133798,hotpursuit,Action|Comedy,2015
8901,134025,opensecret,(no genres listed),2013
8902,134130,themartian,Adventure|Drama|Sci-Fi,2015
8905,134246,survivor,Action|Thriller,2015
8907,134393,trainwreck,Comedy|Romance,2015
8908,134528,aloha,Comedy|Drama|Romance,2015
8911,134853,insideout,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015
8914,135133,thehungergames:mockingjay-part2,Adventure|Sci-Fi,2015
8915,135137,pixels,Action|Comedy|Sci-Fi,2015
8919,135436,thesecretlifeofpets,Animation|Comedy,2016
8921,135518,self/less,Action|Mystery|Sci-Fi|Thriller,2015
8922,135532,thelastwitchhunter,Action|Adventure|Fantasy,2015
8923,135536,suicidesquad,Action|Crime|Sci-Fi,2016
8924,135567,independenceday:resurgence,Action|Adventure|Sci-Fi,2016
8926,135861,ted2,Comedy,2015
8927,135887,minions,Adventure|Animation|Children|Comedy,2015
8928,136016,thegooddinosaur,Adventure|Animation|Children|Comedy|Fantasy,2015
8929,136018,blackmass,Crime|Drama,2015
8930,136020,spectre,Action|Adventure|Crime,2015
8935,136562,stevejobs,Drama,2015
8937,136598,vacation,Adventure|Comedy,2015
8939,136654,thefaceofanangel,Drama,2015
8943,136864,batmanvsuperman:dawnofjustice,Action|Adventure|Fantasy|Sci-Fi,2016
8946,137595,magicmikexxl,Comedy|Drama,2015
8947,137857,thejunglebook,Adventure|Drama|Fantasy,2016
8948,138036,themanfromu.n.c.l.e.,Action|Adventure|Comedy,2015
8950,138208,thewalk,Adventure|Drama|Thriller,2015
8953,138610,thegallows,Horror|Thriller,2015
8958,139385,therevenant,Adventure|Drama,2015
8961,139642,southpaw,Action|Drama,2015
8962,139644,sicario,Crime|Drama|Mystery,2015
8964,139855,anomalisa,Animation|Comedy|Fantasy,2015
8966,140110,theintern,Comedy,2015
8968,140174,room,Drama,2015
8970,140247,thegift,Drama|Horror,2015
8972,140267,thewitch,Horror,2015
8975,140715,straightouttacompton,Drama,2015
8992,140928,joy,Comedy|Drama,2015
8999,141866,greenroom,(no genres listed),2015
9003,142068,tigerorange,Drama,2014
9009,142488,spotlight,Thriller,2015
9011,142536,burnt,Drama,2015
9012,142997,hoteltransylvania2,Animation|Comedy,2015
9016,143385,bridgeofspies,Drama|Thriller,2015
9018,143472,intothegrizzlymaze,Action|Horror|Thriller,2015
9020,143859,"hail,caesar!",Comedy,2016
9022,144620,goosebumps,Adventure|Comedy|Horror,2015
9028,145839,concussion,Drama,2015
9034,146656,creed,Drama,2015
9047,148652,theridiculous6,Comedy|Western,2015
9049,148888,zoolander2,Comedy,2016
9050,148956,howtobesingle,Comedy|Romance,2016
9051,149352,daddy'shome,Comedy,2015
9053,149406,kungfupanda3,Action|Adventure|Animation,2016
9058,149612,swelter,Action|Drama|Thriller,2014
9059,149830,prideandprejudiceandzombies,Comedy|Horror|Romance|Thriller,2016
9060,150401,closerange,Action|Crime,2015
9064,151639,theboy,Horror|Thriller,2016
9065,152017,mebeforeyou,Drama|Romance,2016
9068,152077,10cloverfieldlane,Thriller,2016
9069,152079,londonhasfallen,Action|Crime|Thriller,2016
9075,155064,theneondemon,Drama|Horror|Mystery,2016
9078,155820,keanu,Comedy,2016
9082,156609,neighbors2:sororityrising,Comedy,2016
9084,157200,moneymonster,Drama|Thriller,2016
9086,157407,iamwrath,Action|Crime|Drama|Thriller,2016
9090,158528,theshallows,Drama|Thriller,2016
9093,159093,nowyouseeme2,Action|Comedy|Thriller,2016
9095,159690,teenagemutantninjaturtles:outoftheshadows,Action|Adventure|Comedy,2016
9097,159858,theconjuring2,Horror,2016
9099,160080,ghostbusters,Action|Comedy|Horror|Sci-Fi,2016
9100,160271,centralintelligence,Action|Comedy,2016
9101,160438,jasonbourne,Action,2016
9102,160440,themaid'sroom,Thriller,2014
9103,160563,thelegendoftarzan,Action|Adventure,2016
9104,160565,thepurge:electionyear,Action|Horror|Sci-Fi,2016
9109,160954,nerve,Drama|Thriller,2016
